leadtime,shortage,setup,lostsales,CV,horizon,ADI,policy,mu_dist_bounds,avg_cost,MC_std,train_time_s,forecast_id,agent_id
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8974.30060610798,198.98920113868837,3463.158970167,8,227
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-6610.461137730793,205.54917946729333,2970.937801573,1,252
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9099.901376002626,382.44807326666023,2970.937801573,2,252
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-12037.472802262086,668.855083811892,2970.937801573,3,252
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9130.936842269728,454.2971478345268,2970.937801573,4,252
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9185.18654606773,504.83837854392823,2970.937801573,5,252
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9143.339035372961,509.60826429988697,2970.937801573,6,252
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8455.84050039106,294.9057815548375,2970.937801573,7,252
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-10198.140371010826,589.3832673721334,2970.937801573,8,252
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-6464.7742878135705,184.04667797391065,2998.257811964,1,236
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8674.655819894871,251.723788733179,2998.257811964,2,236
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-11008.014058849334,356.2830640137011,2998.257811964,3,236
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8660.838135291413,265.5206184193782,2998.257811964,4,236
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8578.978720176814,266.99274901228085,2998.257811964,5,236
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8538.307855681038,261.366410019332,2998.257811964,6,236
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8137.538344763329,214.78457315712862,2998.257811964,7,236
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9314.747038886271,311.2767614560483,2998.257811964,8,236
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6534.532276510336,131.44762981258495,3445.820241393,1,244
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8612.72265479826,188.44561520735522,3445.820241393,2,244
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10729.312201670824,252.617803831345,3445.820241393,3,244
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8588.442591311436,221.74541412214282,3445.820241393,4,244
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8517.880841679316,227.30530132567785,3445.820241393,5,244
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8441.836367840366,196.9515234524823,3445.820241393,6,244
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8177.634698133494,204.6100036335119,3445.820241393,7,244
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9040.045450642036,179.10634580509384,3445.820241393,8,244
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6369.148733628454,165.4141032112834,3461.693408299,1,228
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8388.253569217371,187.31073319024875,3461.693408299,2,228
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10429.971926549302,221.9076461817404,3461.693408299,3,228
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8367.913801043409,180.74697294271033,3461.693408299,4,228
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8327.008035004133,162.76580540178287,3461.693408299,5,228
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8303.241818905803,144.1868920674996,3461.693408299,6,228
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7963.644521125873,177.73802023746333,3461.693408299,7,228
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8828.338834103935,180.6259406349436,3461.693408299,8,228
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6574.248596227344,132.417457671822,3456.304288932,1,245
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8691.17024671852,208.96119326455835,3456.304288932,2,245
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11185.75321915724,328.2804996844493,3456.304288932,3,245
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8707.016909731312,239.07712856063668,3456.304288932,4,245
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8690.496756954743,272.8593466452879,3456.304288932,5,245
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8629.887447767751,273.83464232168734,3456.304288932,6,245
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8217.06120781877,166.85103039473734,3456.304288932,7,245
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9527.341870741177,304.15053367593424,3456.304288932,8,245
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6119.52981235192,106.64889488591334,3479.391705212,1,229
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8138.906464626637,152.78997062642165,3479.391705212,2,229
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10150.587092897462,181.90877871317562,3479.391705212,3,229
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8115.483152230249,128.8427452452174,3479.391705212,4,229
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8108.25787596221,139.61329359289155,3479.391705212,5,229
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8024.000401169359,170.00333166857712,3479.391705212,6,229
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7689.395485205667,111.5391440639951,3479.391705212,7,229
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8610.917839625523,171.03773830374686,3479.391705212,8,229
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-6796.426684270402,131.9706488537127,2932.418333785,1,254
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8870.545675520152,248.7472091546644,2932.418333785,2,254
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-11552.077513648384,465.39004148314075,2932.418333785,3,254
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8908.73566399596,283.132923190157,2932.418333785,4,254
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8878.821848942689,302.5952579984152,2932.418333785,5,254
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8906.295309217312,375.7080000342443,2932.418333785,6,254
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8362.683195572503,189.4178230435621,2932.418333785,7,254
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-9927.2469639441,397.0725876001691,2932.418333785,8,254
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-6307.5826986781585,139.55182374063133,2954.561432631,1,238
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8490.604085176992,175.71189343757618,2954.561432631,2,238
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-10746.692612492214,241.48189668820467,2954.561432631,3,238
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8472.62773873118,183.3046416463534,2954.561432631,4,238
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8449.231608163273,185.56149190994876,2954.561432631,5,238
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8405.897822215471,186.48517730948112,2954.561432631,6,238
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-7975.654733406861,157.77488850584666,2954.561432631,7,238
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-9092.556373275447,203.49285689407108,2954.561432631,8,238
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6425.996677981247,134.65798956048,3413.119385185,1,246
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8778.079221408265,277.94356731021435,3413.119385185,2,246
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11677.247440259667,464.5362042854098,3413.119385185,3,246
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8813.151666274687,308.9336799597833,3413.119385185,4,246
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8838.934154347096,340.18399945473317,3413.119385185,5,246
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8817.216107749906,351.98988992424984,3413.119385185,6,246
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8229.548715767827,218.82542515696778,3413.119385185,7,246
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9887.162126038096,411.06807519084634,3413.119385185,8,246
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-6618.423629180365,140.31487612334513,2925.47065352,1,255
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8812.348199108645,241.34017462570174,2925.47065352,2,255
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-11522.538721578532,458.411126191307,2925.47065352,3,255
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8858.332101790009,305.8595554944175,2925.47065352,4,255
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8861.080687302467,283.58381457148,2925.47065352,5,255
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8858.753222239337,324.90587958093585,2925.47065352,6,255
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8303.311805796558,214.51195158176682,2925.47065352,7,255
2,75.0,320,true,0.2,8,false,sSPolicy,"(0.0, 20.0)",-9866.666241123678,401.18757593287586,2925.47065352,8,255
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-6381.454466452666,149.4541992787423,2984.510861572,1,239
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8502.148660846999,161.34070602691259,2984.510861572,2,239
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-10677.312237620525,235.99841897369205,2984.510861572,3,239
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8497.00614655865,180.86243898506186,2984.510861572,4,239
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8497.032088214886,184.39526636919257,2984.510861572,5,239
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8414.189238860154,193.2901400179121,2984.510861572,6,239
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-8023.391130372567,155.1520787600133,2984.510861572,7,239
2,25.0,320,false,0.2,8,false,sSPolicy,"(0.0, 20.0)",-9103.82698030023,202.32749737734565,2984.510861572,8,239
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6267.341608841834,99.2878841346815,3495.502243353,1,230
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8461.200220053444,167.50277623394305,3495.502243353,2,230
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10779.233390611967,238.44807310257843,3495.502243353,3,230
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8451.724408638078,169.8665208982799,3495.502243353,4,230
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8436.06247177663,179.23923159055553,3495.502243353,5,230
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8372.198179189603,207.63747772114647,3495.502243353,6,230
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7979.45287452952,152.43836944033427,3495.502243353,7,230
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9070.370911778022,212.0178903775166,3495.502243353,8,230
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-6557.00429648629,147.26529226947545,2916.376224204,1,256
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8927.26769526125,282.8876651221773,2916.376224204,2,256
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-11547.790400788977,501.4863207199895,2916.376224204,3,256
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8873.084269276842,329.16875003983057,2916.376224204,4,256
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8906.581091247499,310.0361683802697,2916.376224204,5,256
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8958.073740335645,352.03855750706737,2916.376224204,6,256
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8407.018505181306,232.3926242751171,2916.376224204,7,256
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-9935.424665176572,436.80895631737513,2916.376224204,8,256
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-6239.648471507989,132.8033912374341,2983.251220702,1,240
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8579.269526010006,182.82798168839523,2983.251220702,2,240
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-10645.796229025136,272.58050726625333,2983.251220702,3,240
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8498.199865256498,193.73782367750363,2983.251220702,4,240
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8496.895161828752,204.1010471551096,2983.251220702,5,240
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8483.735045741038,215.66760679378686,2983.251220702,6,240
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8079.687694327562,165.79991235337698,2983.251220702,7,240
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-9143.087780984717,223.2196906003474,2983.251220702,8,240
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6652.350472430211,120.72450383505529,3407.327686114,1,247
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8916.377235278123,245.99102669404962,3407.327686114,2,247
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11958.032624885696,526.045228546434,3407.327686114,3,247
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8938.670224484735,325.5751255700941,3407.327686114,4,247
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8917.538312359145,387.06423926579276,3407.327686114,5,247
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8976.618368107022,391.4041801248673,3407.327686114,6,247
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8358.715477723787,172.56232876916957,3407.327686114,7,247
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10180.30515201304,461.19776973263873,3407.327686114,8,247
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6512.152747441149,144.78682800685374,3487.568873161,1,231
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8698.315872015075,210.2245915748816,3487.568873161,2,231
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11231.216766425821,362.66410471353817,3487.568873161,3,231
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8722.792115164732,243.99748009866732,3487.568873161,4,231
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8685.392497380872,266.5929470714703,3487.568873161,5,231
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8655.60065636229,283.2243777032114,3487.568873161,6,231
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8156.825545633541,211.02613200678894,3487.568873161,7,231
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9521.922144011522,315.170336298588,3487.568873161,8,231
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-503.6725239283334,41.72877744179231,3379.164428489,1,248
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1019.6643374368588,148.53019852420002,3379.164428489,2,248
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-2167.181502327445,345.46069760247525,3379.164428489,3,248
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1075.7681591283329,176.7843673107054,3379.164428489,4,248
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1129.9759814281413,196.1644091179974,3379.164428489,5,248
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1239.346915991041,233.74602503316564,3379.164428489,6,248
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-857.5372469182028,88.10434839084478,3379.164428489,7,248
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1832.2056557181031,331.34351051233705,3379.164428489,8,248
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-419.5134762731587,43.06664172011364,3466.706942758,1,232
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-820.21251084232,106.54704097580111,3466.706942758,2,232
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1406.3431573781431,180.2185578418361,3466.706942758,3,232
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-833.8982873134398,111.13154601856998,3466.706942758,4,232
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-854.7581118596959,129.6652044942377,3466.706942758,5,232
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-888.2644557291203,133.44387950132733,3466.706942758,6,232
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-716.4529491027716,80.28468818985434,3466.706942758,7,232
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1124.2136075492547,156.1131559428088,3466.706942758,8,232
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-3656.248849085892,74.56157768104649,2968.754419433,1,281
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4805.824163326324,184.79916044578005,2968.754419433,2,281
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6506.512372206717,386.7614352066667,2968.754419433,3,281
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4813.445356123284,219.38764849981237,2968.754419433,4,281
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4819.642156857441,248.3653923086616,2968.754419433,5,281
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4893.833674400278,269.5818640038264,2968.754419433,6,281
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4464.006621565733,133.2988796607157,2968.754419433,7,281
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-5694.917607138138,348.6515505776619,2968.754419433,8,281
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-3297.348419031218,79.64734748470458,3031.760636258,1,265
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4393.61128822971,136.5794936610496,3031.760636258,2,265
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-5684.764224682577,214.43337672834707,3031.760636258,3,265
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4396.724574984419,144.07548109859468,3031.760636258,4,265
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4380.313562374415,145.92957986830473,3031.760636258,5,265
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4417.987202673412,155.83667326984127,3031.760636258,6,265
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4125.0452284096145,125.3682386520795,3031.760636258,7,265
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4847.262246438068,170.58270038035172,3031.760636258,8,265
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6366.125372019513,134.67513985350078,3423.536234093,1,273
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9411.522201282341,356.92204867334203,3423.536234093,2,273
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-14901.65890774315,753.5940626399326,3423.536234093,3,273
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9936.881021876465,549.0963456711933,3423.536234093,4,273
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10516.824284804215,618.6416963117385,3423.536234093,5,273
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11337.722184391383,743.5628635355304,3423.536234093,6,273
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8623.527124256434,288.5587796019965,3423.536234093,7,273
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12415.149749682665,695.3801596113086,3423.536234093,8,273
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6187.853758130683,143.32950913710496,3512.210825734,1,257
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8808.52364241493,201.3528706212601,3512.210825734,2,257
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12984.340694424978,638.3029508890799,3512.210825734,3,257
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8998.215827352768,278.26249161521577,3512.210825734,4,257
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9450.144908548033,557.5376673994132,3512.210825734,5,257
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10213.537437456287,736.3274573740455,3512.210825734,6,257
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8329.139443587614,220.24164972843784,3512.210825734,7,257
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10778.564862334475,575.1963977042413,3512.210825734,8,257
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-13087.26643515188,416.2364802988439,2969.178276221,1,282
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17303.639792738002,540.8057482193151,2969.178276221,2,282
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-21932.14100656835,598.4969148403579,2969.178276221,3,282
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17608.077816998757,419.6008616650227,2969.178276221,4,282
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17898.932268950557,493.27069152479635,2969.178276221,5,282
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17622.092576118346,646.0115421123176,2969.178276221,6,282
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16442.738950750663,304.6772993417634,2969.178276221,7,282
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-18601.354433715882,538.4602319254975,2969.178276221,8,282
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12759.242760279607,556.432363286803,3001.949469831,1,266
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17362.19027035818,278.57787063676506,3001.949469831,2,266
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-21768.798302012932,355.9111479271874,3001.949469831,3,266
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17086.997908129226,574.7403084222584,3001.949469831,4,266
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16839.394558348064,605.7629140222756,3001.949469831,5,266
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16488.00106253488,196.20750764766942,3001.949469831,6,266
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16210.580998043377,562.1940420670495,3001.949469831,7,266
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-18227.883009662855,312.9509629390972,3001.949469831,8,266
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6531.287403582714,186.56182273305302,3422.047792061,1,274
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8956.636952027957,335.419459713414,3422.047792061,2,274
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12529.974621876025,620.7794046685574,3422.047792061,3,274
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9065.704559347687,430.82953897430497,3422.047792061,4,274
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9198.201120996948,454.58257912319357,3422.047792061,5,274
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9460.108211289124,484.930178289594,3422.047792061,6,274
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8291.922811356248,265.71835669099505,3422.047792061,7,274
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10726.763420313617,554.1865907919935,3422.047792061,8,274
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6266.983402526628,146.064543284177,3527.287827681,1,258
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8539.368334691666,169.82560141790307,3527.287827681,2,258
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11251.677055249893,328.4475280274183,3527.287827681,3,258
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8550.453667747075,214.10014035209122,3527.287827681,4,258
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8519.683220875135,229.59172429549406,3527.287827681,5,258
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8571.944809120223,233.17432588695195,3527.287827681,6,258
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7997.775924501275,179.45982985083563,3527.287827681,7,258
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9448.241957049577,296.14007378886686,3527.287827681,8,258
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-6385.406931064708,159.53713065878557,2973.939090127,1,283
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8536.416775290225,172.0985017007205,2973.939090127,2,283
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-11260.906552530865,258.99786954726954,2973.939090127,3,283
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8576.093176398259,187.7825043595579,2973.939090127,4,283
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8529.214443234425,187.2719307594955,2973.939090127,5,283
