leadtime,shortage,setup,lostsales,CV,horizon,ADI,policy,mu_dist_bounds,avg_cost,MC_std,train_time_s,forecast_id,agent_id,stockoutrate
4,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2139.8227737178804,121.1634652206878,1092.635371499,7,65,0.020648962633869332
4,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2470.5416961021424,164.93004899090678,1092.635371499,8,65,0.03128175405668299
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2003.8189696044922,60.8427759467387,1157.981816986,1,74,0.0822794813381083
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2639.7675966567995,89.68323448879235,1157.981816986,2,74,0.07545679764319536
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3320.4635097961427,113.3524331233382,1157.981816986,3,74,0.07920454091998907
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2646.058548532486,97.13226343506787,1157.981816986,4,74,0.09556013932923944
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2647.5234295597074,98.402070432588,1157.981816986,5,74,0.11592752196407684
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2639.420184873581,93.66764392630365,1157.981816986,6,74,0.1065397640311576
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2504.476218574524,80.88605957200593,1157.981816986,7,74,0.08895282127071442
4,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2855.316439201355,102.85563120185594,1157.981816986,8,74,0.07680852666525098
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2307.642360771179,136.77322439858546,1088.445696229,1,66,0.06619452603234288
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2661.1777399597167,186.64265392211013,1088.445696229,2,66,0.0625231060774123
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3252.1290586547852,216.95369845728825,1088.445696229,3,66,0.07026470107290254
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2672.7468220100404,221.0426777774938,1088.445696229,4,66,0.06308998462279838
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2704.704362535477,204.30572858369266,1088.445696229,5,66,0.07900648738807443
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2741.3562054519653,184.4679788714067,1088.445696229,6,66,0.0882871183952139
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2657.8413960151674,170.6347709736202,1088.445696229,7,66,0.06503824927530857
8,10.0,10,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2905.9691893310546,195.5225769676464,1088.445696229,8,66,0.07445842793435183
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2440.3823454294206,124.70944875548489,1148.715733614,1,75,0.11373776031338818
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3135.929861633301,108.36840821560037,1148.715733614,2,75,0.1289425187403788
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",4205.172121109009,127.22516904196003,1148.715733614,3,75,0.1490403922425496
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3119.9971189651487,105.22522152877896,1148.715733614,4,75,0.14266872690360982
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3118.8748961868287,104.63466150592447,1148.715733614,5,75,0.1562473673318456
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3119.8853653831484,104.40600501696738,1148.715733614,6,75,0.1586394162364241
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3250.6413973884582,113.87446979966197,1148.715733614,7,75,0.13303553273107216
8,5.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3362.6630382766725,116.41217687661087,1148.715733614,8,75,0.15217276576205513
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",1616.0155321674347,59.28423114513929,1085.182181365,1,67,0.06629928647206927
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2286.9649868431093,82.09696450234931,1085.182181365,2,67,0.05334559115029507
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2957.587118221283,110.40049129586887,1085.182181365,3,67,0.048870941822134494
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2269.971225797653,85.18656514207755,1085.182181365,4,67,0.055507166828343404
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2239.449455024719,80.8330866808084,1085.182181365,5,67,0.06773425913978255
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2243.948122903824,77.35432283312873,1085.182181365,6,67,0.061277804253652694
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2125.2468933734895,74.96589007161624,1085.182181365,7,67,0.05795002303845845
2,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2469.5602162208556,94.81545488459454,1085.182181365,8,67,0.053603907953158
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2238.3183842678072,87.99621394964359,1150.817404452,1,76,0.05464100135640723
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2876.712090423584,108.98670819165086,1150.817404452,2,76,0.03217515704165323
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3532.0570104408266,142.81127794887882,1150.817404452,3,76,0.027868645911153067
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2866.8135774879456,118.65541325904398,1150.817404452,4,76,0.03568250334406584
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2871.5401726760865,125.01535143786454,1150.817404452,5,76,0.04216471565279017
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2871.8486232070923,120.97016784262124,1150.817404452,6,76,0.03874935726970752
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2721.8858360595705,108.22982130581664,1150.817404452,7,76,0.03844638835396114
2,10.0,30,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",3079.2605829849244,119.44832168246516,1150.817404452,8,76,0.03458649391933972
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",1929.2878224754334,91.63511112034905,1085.207274779,1,68,0.05401939520284973
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2320.552132804871,128.1673074315049,1085.207274779,2,68,0.045526571815453915
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2817.9335170593263,156.6796283395863,1085.207274779,3,68,0.0472735151793869
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2279.9578091659546,106.67418632297124,1085.207274779,4,68,0.05643629134212781
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2250.0631092681883,96.37416184630919,1085.207274779,5,68,0.08227649053460302
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2274.810866197586,104.06553341541324,1085.207274779,6,68,0.076341809845402
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2291.159832546234,121.62758186349373,1085.207274779,7,68,0.04099256534012301
4,5.0,20,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",2472.2422785835265,121.80418645079784,1085.207274779,8,68,0.05822961720166293
